0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
0.38500022118882643,1.7782296137867037,-2.1219917439721834,-0.0036716102970065084,-1.5095791858839929,1.5993760415800808,-0.5356313141180554,1.7612160711882814,2.394266583880198,-2.485800731991957,-0.9511143187236604,1.0423255955357404,0.9601493860202507,0.672970616297813,-0.239390427713212,1.9471507391336411,0.41726086127773643,0.8761585901725423,-1.4652228239749168,-0.5821179384751063,0.8388363848236241,-0.30319257153059415,1.0857009089123504,-1.015756719981703,-1.79248034075846,-0.1919000136555205,0.1497179793642847,-0.8836740217390079,0.7225715337509544,-0.7852092688960588,5
-3.1417950645068617,-0.5555205961662916,-2.8020306648304696,-1.0005795126637778,-1.108312352894917,1.1774788762539754,-1.2691707135839154,1.0901775070588813,2.145552735101941,-1.0170836115443123,-1.550233018650736,-0.27442993494488377,0.22930406225796274,0.9100180231795294,1.2885256050893774,0.4728942340416439,-0.44201445502069936,0.2148744241723118,0.619609357500568,0.7666765809983661,0.1044164143295563,-0.19403178884148123,-0.36486281566089335,0.020510592989975897,-0.7037542407710934,1.115563757062837,0.6888707123580832,0.1411118952568277,-1.0803712516538875,-0.3761182370814794,0
2.995325782854392,2.283095423146261,1.059101750783407,-5.750622956699229,0.5170323221031298,-0.3892686226564281,2.0523274863075396,0.1892500262367804,-0.13837564246407288,-0.3230418441385663,0.8941620187248305,-0.31906874336277313,1.0889064295318918,1.2979810439577237,0.03894884520669178,-0.3960631062275116,-0.9895302238629005,-0.8045190216982332,0.5847516147589716,0.4058391428146107,0.3481581708789811,-0.41920321186417486,-0.1698770536006139,0.33002631847027025,-0.09783671586575954,-0.2910982258929145,-0.25080193222010494,-0.9360370099177635,0.021160283215383408,0.34778398027025215,5
-0.02539304372630825,2.9901606391636273,1.9037848152999286,0.7171309349652701,-1.0864219729757096,-1.6390043301342896,-2.5908903586320218,-0.8125921290302661,-1.7541600922218996,1.8185467173556626,-0.1931476031151614,0.1594047476048598,-0.062302377523034275,0.2845940250453022,-0.9611822088404082,0.1397596189627306,0.20365811725534713,-0.46985397711695687,0.5469689201273676,0.38971298037899926,-0.13539998850013307,-0.07883351586397261,1.091625018159135,0.14308372841080325,0.15214587510058997,-0.7485551474914351,0.803428484024036,-0.2059664594030397,0.568748038819687,0.19293362672140876,7
-2.6074501909095975,2.553288025529065,-1.1175193892894637,4.631117590056304,-0.9320515034836231,0.5964904462558767,2.2398025771632533,-0.027135142662836825,-2.07797470328396,-1.6596982371892741,-0.17494978347242593,-1.1528154819754555,-2.677346319930521,0.9232358735464694,0.1358752474244706,0.6667279263862105,-0.047225918274214664,-0.057246553389107155,-0.517775887514658,0.0626546105962649,-0.5906514680062543,0.4473208922711968,1.8452134620588632,0.8133469352387985,0.07099006176315767,-0.15095373159666517,-0.481867513122564,1.0330716922208012,-0.13250869089185652,-0.43881826797818,1
5.979054151461279,-1.6491698303802467,1.4496301071703708,-1.910839668651152,0.15232523538906753,1.7817134308914642,0.29588161848227823,0.3179410973152792,-0.002313472101012516,0.6824861694616932,0.40310140266296846,-3.110377202195279,-0.2960002153804329,0.6464867093706419,-0.5009411271761536,-0.6372096792030214,-1.0289756988136058,0.44850674568319643,-0.44468512972736,-1.2593881309929593,0.7018937427406795,-0.6972851677114101,-0.8724426289819278,1.1129299922291658,-0.03420615451254618,0.6310342180189584,0.3492837560214315,0.3453146581814888,0.9408939426090608,-0.21807676420364835,2
1.4263584210571745,0.3927841029584035,-2.665164162187238,0.3844455812943575,-0.5676985986835552,0.17519725925828325,1.5253364296779144,2.251450454626382,0.38142035162184945,2.121514641827294,-1.1994382957194494,1.3858063839804615,0.24765739972338247,0.6387031863284306,-0.3046008202599079,-0.023928901508231726,1.491905255021154,-0.02409654980629973,-1.9500388110812432,-0.20646531520219802,-0.5200253856664719,0.5020957173210654,-0.1441671625596558,0.44393750240168994,0.30574719960559393,-0.42546095661815425,-0.6332333388916189,-0.17869958961253726,-0.473843081368436,0.20887240190913497,9
4.3702287530402355,-0.33045627350454937,-3.7801462781854305,-0.164820863728535,-1.5210729981217836,2.765084518537487,0.013203831063443874,-0.8343119704628079,-1.4784809462303101,0.1608788269740119,-2.1229770874972393,-0.5254271184682221,-0.8921038856601937,1.57006056799369,0.31832598510895294,-0.2174979270188198,0.1775400475380025,-0.006835804802132777,0.40083036968979563,0.8002544169732946,-0.454675985385614,0.5028753745904991,-0.37017002583667924,-0.7397300220801061,1.6261606440169145,0.8858730768856905,-0.11138935021090775,-0.5102118885257205,-0.4157410183228824,0.4431532467315692,9
3.5271395946975166,-0.3688639102040883,1.7676851216569782,0.367535120395677,0.806940463788512,0.28943723697753576,-1.0007565691497036,1.5500595928450815,-0.6434450753469245,0.9524208802981302,-0.2905081507598473,-1.4518848493148606,-0.42130697793732536,-0.6986852023169555,-2.098626422366514,0.7623934684899824,0.1433579744254351,-0.22439127830906438,-0.490759424924194,-0.5302322620025899,-0.9231545528337888,1.5848505373090835,-0.14497301819090394,0.8495809627102845,-1.1008747304325435,-0.5937373327439075,-0.5443028089428299,-0.010207174369447533,0.8158797226495677,-1.2462537729887369,2
-2.239353305437546,-2.207672635479097,-3.5304007928338232,-2.708738686354123,-0.9798861982913366,0.9105592682263772,-1.7633012058210447,1.5242516333618699,1.2239250383791385,-0.3936098833997399,-1.6674823611479264,0.6518177687117892,0.830250111520095,0.11246946514779299,1.1342626558669249,-0.12192350024874621,-0.18983655056197812,0.22153664061895179,0.5355750372567067,0.35751618526553025,0.454361179139002,-0.628629922021124,-0.44911520309930963,-0.12634376924666293,-0.5770871803787203,0.4536590573584532,-0.2993847375928626,0.12414329572857963,-0.5297041386464473,-0.6447774185309162,0
